tweet_id,favorites,retweets,date_time,utility_source
793165685325201412,10276,3142,2016-10-31 19:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
793150605191548928,6748,1929,2016-10-31 18:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
793135492858580992,7053,2802,2016-10-31 17:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
793120401413079041,13871,4397,2016-10-31 16:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
792913359805018113,15696,4536,2016-10-31 02:17:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
792883833364439040,12365,4820,2016-10-31 00:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
792773781206999040,8034,1897,2016-10-30 17:02:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
792394556390137856,14763,4838,2016-10-29 15:55:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
792050063153438720,7854,2026,2016-10-28 17:07:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791821351946420224,0,23714,2016-10-28 01:58:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791784077045166082,0,10909,2016-10-27 23:30:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791780927877898241,0,4281,2016-10-27 23:17:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791774931465953280,49324,25071,2016-10-27 22:53:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
791672322847637504,12836,3528,2016-10-27 16:06:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791406955684368384,14351,4635,2016-10-26 22:31:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791312159183634433,9614,2862,2016-10-26 16:14:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
791026214425268224,0,4660,2016-10-25 21:18:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790987426131050500,10828,2412,2016-10-25 18:44:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790946055508652032,18159,5303,2016-10-25 16:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790723298204217344,0,2616,2016-10-25 01:14:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790698755171364864,8966,2148,2016-10-24 23:37:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790581949425475584,22620,8075,2016-10-24 15:53:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790337589677002753,8554,2106,2016-10-23 23:42:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790277117346975746,13730,3625,2016-10-23 19:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790227638568808452,0,4043,2016-10-23 16:25:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789986466051088384,10125,2616,2016-10-23 00:27:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789960241177853952,0,4690,2016-10-22 22:42:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789903600034189313,11376,4670,2016-10-22 18:57:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
789628658055020548,8239,2007,2016-10-22 00:45:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789599242079838210,7420,2180,2016-10-21 22:48:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789530877013393408,12860,3811,2016-10-21 18:16:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789314372632018944,9416,2599,2016-10-21 03:56:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789280767834746880,0,5585,2016-10-21 01:42:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789268448748703744,9967,2921,2016-10-21 00:53:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789137962068021249,10620,3145,2016-10-20 16:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788908386943430656,29951,13978,2016-10-20 01:03:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788765914992902144,30006,11618,2016-10-19 15:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788552643979468800,0,8148,2016-10-19 01:29:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788412144018661376,17052,5975,2016-10-18 16:11:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788178268662984705,7911,2395,2016-10-18 00:41:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788150585577050112,6723,1469,2016-10-17 22:51:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788070120937619456,0,3844,2016-10-17 17:32:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788039637453406209,6710,1493,2016-10-17 15:31:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787810552592695296,9484,3437,2016-10-17 00:20:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787717603741622272,11164,3133,2016-10-16 18:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787397959788929025,11841,3189,2016-10-15 21:01:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787322443945877504,8520,1970,2016-10-15 16:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787111942498508800,0,7550,2016-10-15 02:04:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786963064373534720,29037,9026,2016-10-14 16:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786729988674449408,0,2731,2016-10-14 00:47:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786709082849828864,19867,6852,2016-10-13 23:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786664955043049472,11667,2894,2016-10-13 20:28:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786595970293370880,10270,3497,2016-10-13 15:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786363235746385920,11920,3950,2016-10-13 00:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786286427768250368,8722,3233,2016-10-12 19:24:27,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
786233965241827333,16747,5391,2016-10-12 15:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786051337297522688,1572,174,2016-10-12 03:50:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786036967502913536,0,7963,2016-10-12 02:53:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785927819176054784,12426,3552,2016-10-11 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785872687017132033,7300,2061,2016-10-11 16:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785639753186217984,8536,2492,2016-10-11 00:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785533386513321988,9956,2267,2016-10-10 17:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785515384317313025,6660,1424,2016-10-10 16:20:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785264754247995392,7937,1849,2016-10-09 23:44:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785170936622350336,13215,5479,2016-10-09 17:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784826020293709826,11087,3624,2016-10-08 18:41:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784517518371221505,9802,2856,2016-10-07 22:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784431430411685888,6206,1442,2016-10-07 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784183165795655680,21976,9088,2016-10-07 00:06:50,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
784057939640352768,32652,12580,2016-10-06 15:49:14,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
783839966405230592,32840,12183,2016-10-06 01:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783821107061198850,8034,2213,2016-10-06 00:08:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783695101801398276,11385,3617,2016-10-05 15:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783466772167098368,9234,2536,2016-10-05 00:40:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783391753726550016,18448,6208,2016-10-04 19:42:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783347506784731136,0,6319,2016-10-04 16:46:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783334639985389568,31908,13184,2016-10-04 15:55:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783085703974514689,8883,2492,2016-10-03 23:25:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782969140009107456,26340,8276,2016-10-03 15:42:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782747134529531904,8137,1567,2016-10-03 01:00:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782722598790725632,18822,6048,2016-10-02 23:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782598640137187329,8502,2115,2016-10-02 15:10:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782305867769217024,18188,6254,2016-10-01 19:47:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782021823840026624,0,7019,2016-10-01 00:58:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781955203444699136,12099,3784,2016-09-30 20:33:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781661882474196992,11391,3044,2016-09-30 01:08:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781655249211752448,4366,1255,2016-09-30 00:41:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
781524693396357120,22628,6214,2016-09-29 16:03:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781308096455073793,7780,2861,2016-09-29 01:42:20,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
781251288990355457,9207,2365,2016-09-28 21:56:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781163403222056960,10644,3063,2016-09-28 16:07:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780931614150983680,23597,8264,2016-09-28 00:46:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780858289093574656,7838,2240,2016-09-27 19:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780800785462489090,6009,1459,2016-09-27 16:06:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780601303617732608,13179,3737,2016-09-27 02:53:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780543529827336192,6869,1951,2016-09-26 23:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780496263422808064,0,4177,2016-09-26 19:56:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780476555013349377,0,133,2016-09-26 18:38:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780459368902959104,5760,1192,2016-09-26 17:29:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780192070812196864,9495,2519,2016-09-25 23:47:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780092040432480260,0,2580,2016-09-25 17:10:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780074436359819264,13353,5610,2016-09-25 16:00:13,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
779834332596887552,20738,7963,2016-09-25 00:06:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779377524342161408,9623,3499,2016-09-23 17:50:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779124354206535695,0,20656,2016-09-23 01:04:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779123168116150273,12859,4092,2016-09-23 01:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779056095788752897,16122,5081,2016-09-22 20:33:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778990705243029504,21813,8181,2016-09-22 16:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778774459159379968,0,11177,2016-09-22 01:54:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778764940568104960,934,409,2016-09-22 01:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778748913645780993,7518,1501,2016-09-22 00:13:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778650543019483137,6289,1679,2016-09-21 17:42:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778624900596654080,5060,1136,2016-09-21 16:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778408200802557953,14842,4879,2016-09-21 01:39:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778396591732486144,0,13738,2016-09-21 00:53:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778383385161035776,6363,1230,2016-09-21 00:00:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778286810187399168,11296,3712,2016-09-20 17:36:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778039087836069888,9224,2961,2016-09-20 01:12:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778027034220126208,7140,1819,2016-09-20 00:24:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777953400541634568,0,3953,2016-09-19 19:31:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777885040357281792,6912,1840,2016-09-19 15:00:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777684233540206592,12225,3292,2016-09-19 01:42:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777641927919427584,0,4782,2016-09-18 22:54:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777621514455814149,9529,2797,2016-09-18 21:33:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777189768882946048,15573,4842,2016-09-17 16:57:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776819012571455488,0,15365,2016-09-16 16:24:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776813020089548800,5308,1357,2016-09-16 16:00:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776477788987613185,9646,3146,2016-09-15 17:48:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776249906839351296,0,10280,2016-09-15 02:42:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776218204058357768,32650,17898,2016-09-15 00:36:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776201521193218049,10436,2821,2016-09-14 23:30:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776113305656188928,12783,4887,2016-09-14 17:40:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776088319444877312,1998,171,2016-09-14 16:00:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775898661951791106,0,17327,2016-09-14 03:27:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775842724423557120,12734,3007,2016-09-13 23:44:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775733305207554048,15050,4486,2016-09-13 16:30:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775729183532220416,14047,5129,2016-09-13 16:13:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775364825476165632,8088,3346,2016-09-12 16:05:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775350846108426240,11039,4390,2016-09-12 15:10:21,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
775085132600442880,16914,5296,2016-09-11 21:34:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774757898236878852,9279,1976,2016-09-10 23:54:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774639387460112384,7302,1950,2016-09-10 16:03:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774314403806253056,23651,6253,2016-09-09 18:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773985732834758656,11673,4347,2016-09-08 20:45:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773922284943896577,6941,1930,2016-09-08 16:33:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773704687002451968,7159,1832,2016-09-08 02:09:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773670353721753600,5783,1450,2016-09-07 23:52:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773547596996571136,23963,6907,2016-09-07 15:44:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773336787167145985,0,5712,2016-09-07 01:47:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773308824254029826,25235,8365,2016-09-06 23:56:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773247561583001600,10188,3582,2016-09-06 19:52:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773191612633579521,10854,4595,2016-09-06 16:10:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772877495989305348,9328,4346,2016-09-05 19:22:09,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
772826264096874500,8667,2601,2016-09-05 15:58:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772615324260794368,0,3765,2016-09-05 02:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772581559778025472,7032,1893,2016-09-04 23:46:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772193107915964416,6525,1550,2016-09-03 22:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772152991789019136,4098,1259,2016-09-03 19:23:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772117678702071809,4070,818,2016-09-03 17:02:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772114945936949249,2937,526,2016-09-03 16:52:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772102971039580160,4352,1034,2016-09-03 16:04:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771908950375665664,7130,2115,2016-09-03 03:13:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771770456517009408,13043,3793,2016-09-02 18:03:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771500966810099713,8974,2927,2016-09-02 00:12:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771380798096281600,11434,5712,2016-09-01 16:14:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771171053431250945,0,8442,2016-09-01 02:21:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771136648247640064,9980,3262,2016-09-01 00:04:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771102124360998913,6743,1605,2016-08-31 21:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771014301343748096,7465,1846,2016-08-31 15:58:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771004394259247104,0,246,2016-08-31 15:19:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770787852854652928,5379,1367,2016-08-31 00:58:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770772759874076672,5631,1579,2016-08-30 23:58:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770743923962707968,0,50845,2016-08-30 22:04:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770655142660169732,7950,1948,2016-08-30 16:11:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770414278348247044,6833,2302,2016-08-30 00:14:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770293558247038976,6762,1662,2016-08-29 16:14:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770093767776997377,0,3394,2016-08-29 03:00:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770069151037685760,8221,2571,2016-08-29 01:22:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769940425801170949,34146,10784,2016-08-28 16:51:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769695466921623552,6939,1859,2016-08-28 00:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769335591808995329,0,8575,2016-08-27 00:47:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769212283578875904,5860,1916,2016-08-26 16:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768970937022709760,15632,7307,2016-08-26 00:38:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
768909767477751808,0,3023,2016-08-25 20:35:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768855141948723200,4557,1001,2016-08-25 16:58:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768609597686943744,4467,1346,2016-08-25 00:43:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768596291618299904,5458,1422,2016-08-24 23:50:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768554158521745409,0,6501,2016-08-24 21:02:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768473857036525572,14760,3825,2016-08-24 15:43:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768193404517830656,11829,3953,2016-08-23 21:09:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
767884188863397888,5158,1570,2016-08-23 00:40:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
767754930266464257,17390,6021,2016-08-22 16:06:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
767500508068192258,8110,2602,2016-08-21 23:15:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
767191397493538821,13315,4261,2016-08-21 02:47:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
767122157629476866,10963,3176,2016-08-20 22:12:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
766864461642756096,0,6317,2016-08-20 05:08:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
766793450729734144,5512,1518,2016-08-20 00:26:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
766714921925144576,2814,428,2016-08-19 19:14:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
